LNG,LAT,ROUTES,STOPNAME,DIR,AMENITIES,DISTANCE_FROM_STREET,DISTRICT,CITY,POSTAL,COUNTY,TEAMBOUNDARY,CORNER,ON_STREET,AT_STREET,STOPNAME_BSID
-105.046861,39.91428242,120,W 120th Ave & Vrain St {1104},W,,90,I,Broomfield,80020,Broomfield,North,NW,E 120th Ave,Sheridan Blvd,W 120th Ave & Vrain St {1104} (Stop No. 33035)
-104.921305,39.667645,46,Yale Ave & S Holly St,W,B,107,A,Denver,80222,Arapahoe,East,NW,E Yale Av,S Holly St,Yale Ave & S Holly St (Stop No. 17321)
-105.03222,39.667643,"30L, 30, 35",W Yale Ave & S Knox Ct,E,,71,D,Denver,80236,Denver,West,SW,W Yale Av,S Knox Ct,W Yale Ave & S Knox Ct (Stop No. 17331)
-105.092196,39.682269,21,W Jewell Ave & S Cody St,W,,75,M,Lakewood,80232,Jefferson,West,NW,W Jewell Av,S Cody St,W Jewell Ave & S Cody St (Stop No. 14661)
-104.8250992,39.70264142,11,S Blackhawk St & Exposition Ave,S,,410,F,Aurora,80012,Arapahoe,East,SW,S Blackhawk St,Exposition Ave,S Blackhawk St & Exposition Ave (Stop No. 34735)
-105.081918,39.837491,76,Wadsworth Blvd & W 77th Dr,S,B,95,L,Arvada,80005,Jefferson,North,SW,Wadsworth Blvd,W 77th Dr,Wadsworth Blvd & W 77th Dr (Stop No. 17008)
-105.092797,39.769271,38,W 38th Ave & Dudley St,E,,80,M,Wheat Ridge,80033,Jefferson,West,SE,W 38th Av,Dudley St,W 38th Ave & Dudley St (Stop No. 10982)
-104.956508,39.783705,"48, 44",48th Ave & Columbine St,E,,130,B,Denver,80216,Denver,East,SE,E 48th Av,Columbine St,48th Ave & Columbine St (Stop No. 11276)
-105.088207,40.174824,327,Lashley St & E 9th Ave {1103},N,,250,I,Longmont,80501,Boulder,North,NE,Lashley St,9th Av,Lashley St & E 9th Ave {1103} (Stop No. 23314)
-105.093261,40.188485,327,17th Ave & Lamplighter Dr {1103},E,,75,I,Longmont,80501,Boulder,North,SW,17th Ave,Lamplighter Dr,17th Ave & Lamplighter Dr {1103} (Stop No. 23327)
-104.793287,39.69649,130,Mississippi Ave & S Buckley Rd,E,,300,F,Aurora,80017,Arapahoe,East,SW,E Mississippi Av,S Buckley Rd,Mississippi Ave & S Buckley Rd (Stop No. 21404)
-104.930205,39.740237,"15L, 15",Colfax Ave & Elm St,W,"B, T",90,A,Denver,80220,Denver,East,NW,E Colfax Av,Elm St,Colfax Ave & Elm St (Stop No. 12875)
-104.849887,39.674694,21,Iliff Ave & S Oswego St,E,B,79,E,Aurora,80014,Arapahoe,East,SE,E Iliff Av,Oswego St,Iliff Ave & S Oswego St (Stop No. 14539)
-104.884985,39.74026,"15L, 15",Colfax Ave & Yosemite St,W,"P, B, PW",90,E,Denver,80220,Denver,East,NW,E Colfax Av,Yosemite St,Colfax Ave & Yosemite St (Stop No. 13021)
-105.0355093,39.91425886,120,W 120th Ave & Lowell St {1104},W,,150,I,Broomfield,80020,Broomfield,North,NW,W 120th Ave,Lowell Blvd,W 120th Ave & Lowell St {1104} (Stop No. 26041)
-104.7050636,39.59792406,135,S Aurora Pkwy & Smoky Hill Rd,N,,90,F,Aurora,80016,Arapahoe,East,NE,S Aurora Pkwy,E Smoky Hill Rd,S Aurora Pkwy & Smoky Hill Rd (Stop No. 33127)
-104.938886,39.827296,"88, 88L",72nd Ave & Colorado Blvd {2nd Pass},W,"P, 31, SDB",105,K,Commerce City,80022,Adams,North,NE,E 72nd Av,Colorado Blvd,72nd Ave & Colorado Blvd {2nd Pass} (Stop No. 11655)
-104.987353,39.804682,8,5900 Block Broadway,N,B,1500,K,North Washington,80216,Adams,West, ,Broadway,E 58th Ave,5900 Block Broadway (Stop No. 22314)
-105.271036,39.711197,EV,US 40 & Lookout Mountain Rd,NE,,150,L,Golden,80401,Jefferson,West,NE,Hwy 40,Lookout Mountain Rd,US 40 & Lookout Mountain Rd (Stop No. 22326)
-104.742804,39.778154,42,Malaya St & 45th Ave,S,B,200,B,Denver,80249,Denver,East,SW,Malaya St,E 45th Av,Malaya St & 45th Ave (Stop No. 20859)
-105.05782,39.776661,"44, 51",W 44th Ave & Depew St,W,B,5,C,Lakeside,80212,Jefferson,West,NE,W 44th Av,Depew St,W 44th Ave & Depew St (Stop No. 11119)
-104.810048,39.700752,153,S Chambers Rd & Ohio Ave,S,"B, 11, 3, 4, 8, PW",75,F,Aurora,80012,Arapahoe,East,SW,S Chambers Rd,E Ohio Av,S Chambers Rd & Ohio Ave (Stop No. 18767)
-104.809757,39.69949,153,S Chambers Rd & S Helena St,N,"B, 11, 3, 4, 8",75,F,Aurora,80017,Arapahoe,East,NE,S Chambers Rd,S Helena St,S Chambers Rd & S Helena St (Stop No. 18778)
-104.9384498,39.76205713,43,MLK Blvd & Ash St,W,,90,B,Denver,80207,Denver,East,NW,Mlk Blvd,Ash St,MLK Blvd & Ash St (Stop No. 26664)
-104.831298,39.584159,153,Fremont Pl & S Potomac St,W,,500,G,Englewood,80112,Arapahoe,East, ,E Fremont Pl,S Potomac St,Fremont Pl & S Potomac St (Stop No. 21945)
-104.798659,39.77273,"42, 121",40th Ave & Lewiston St,SE,"8, B, PW",90,B,Denver,80011,Denver,East,SE,E 40th Av,Lewiston St,40th Ave & Lewiston St (Stop No. 24339)
-105.0716791,39.91637228,53,Main St & E 1st Ave {1104},N,13,100,I,Broomfield,80020,Broomfield,North,NE,Main St,W 1st Av,Main St & E 1st Ave {1104} (Stop No. 21308)
-104.810081,39.639,153,S Chambers Rd & Quincy Ave,N,"11, 3, 4, 8, B",90,F,Aurora,80013,Arapahoe,East,NE,S Chambers Rd,E Quincy Ave,S Chambers Rd & Quincy Ave (Stop No. 21313)
-105.209091,40.014624,JUMP,Arapahoe Ave & 62nd St,E,,75,O,Boulder,80303,Boulder,North,SW,Arapahoe Ave,62nd St,Arapahoe Ave & 62nd St (Stop No. 21324)
-104.834417,39.757433,153,30th Ave & Uvalda St,W,"B, T",75,B,Aurora,80011,Adams,East,NW,E 30th Av,Uvalda St,30th Ave & Uvalda St (Stop No. 10821)
-104.8922008,39.74756917,20,Montview Blvd & Valentia St,W,P,120,B,Denver,80238,Denver,East,NW,Montview Blvd,Valentia St,Montview Blvd & Valentia St (Stop No. 15606)
-105.2822143,40.04056259,"Y, SKIP",Broadway & Linden Ave,S,,90,O,Boulder,80304,Boulder,North,SW,Broadway,Linden Ave,Broadway & Linden Ave (Stop No. 19193)
-105.03739,39.70031,11,W Kentucky Ave & S Osceola St,E,,130,D,Denver,80219,Denver,West,SE,W Kentucky Ave,S Osceola St,W Kentucky Ave & S Osceola St (Stop No. 14760)
-104.996647,39.553211,0,8900 Block Ridgeline Blvd,S,,1500,H,Highlands Ranch,80129,Douglas,West,,Ridgeline Blvd,Bluepoint Rd,8900 Block Ridgeline Blvd (Stop No. 22907)
-104.7935671,39.52990419,483,S Jordan Rd & Rock Brook Blvd,S,,90,G,Parker,80134,Douglas,East,SW,S Jordan Rd,Cornerstone Dr,S Jordan Rd & Rock Brook Blvd (Stop No. 26440)
-105.0242405,39.74145031,10,Colfax & Federal Transfer Center Gate A,NE,,5,C,Denver,80204,Denver,West, ,W Colfax Ave,Federal Blvd,Colfax & Federal Transfer Center Gate A (Stop No. 26046)
-104.942048,39.717744,46,1st Ave & Harrison St,E,B,85,A,Denver,80206,Denver,East,SW,E 1st Ave,Harrison St,1st Ave & Harrison St (Stop No. 10444)
-104.9947395,39.88862693,"19, 31",106th & Melody Transfer Center Gate C {1110},E,,530,J,Northglenn,80234,Adams,North,SE,W 106th Ave,Huron St,106th & Melody Transfer Center Gate C {1110} (Stop No. 10028)
-104.998597,39.732327,"1, 9",Santa Fe Dr & W 10th Ave,N,"B, T",70,C,Denver,80204,Denver,West,NE,Santa Fe Dr,W 10th Av,Santa Fe Dr & W 10th Ave (Stop No. 16417)
-105.017171,39.841795,80,W 80th Ave & Zuni St,W,,450,J,Sherrelwood,80221,Adams,North, ,W 80th Av,Zuni St,W 80th Ave & Zuni St (Stop No. 11776)
-105.2252717,40.02154021,"206, 208",2300 Block 55th St,N,,1500,O,Boulder,80301,Boulder,North,,55th St,Central Ave,2300 Block 55th St (Stop No. 11406)
-104.926105,39.79839,40,56th Ave & Forest St,W,B,600,K,Commerce City,80022,Adams,North, ,E 56th Av,Forest St,56th Ave & Forest St (Stop No. 11412)
-105.049079,39.769437,38,W 38th Ave & Wolff St,W,B,80,C,Denver,80212,Denver,West,NW,W 38th Av,Wolff St,W 38th Ave & Wolff St (Stop No. 11061)
-104.973407,39.764623,12,Downing St & Arapahoe St,S,,105,B,Denver,80205,Denver,East,SW,Downing St,Arapahoe St,Downing St & Arapahoe St (Stop No. 13382)
-105.2807853,40.05829559,204,Yarmouth Ave & Broadway,W,,365,O,Boulder,80304,Boulder,North,NE,Yarmouth Av,Broadway,Yarmouth Ave & Broadway (Stop No. 17381)
-104.959695,39.754724,24,York St & 26th Ave,N,,75,B,Denver,80205,Denver,East,NE,York St,E 26th Ave,York St & 26th Ave (Stop No. 17394)
-105.0997934,39.75470293,28,W 26th Ave & Garrison St,E,,75,M,Lakewood,80215,Jefferson,West,SE,W 26th Av,Garrison St,W 26th Ave & Garrison St (Stop No. 10645)
-105.100888,39.754792,28,W 26th Ave & Garrison St,W,B,200,M,Wheat Ridge,80033,Jefferson,West,NW,W 26th Av,Garrison St,W 26th Ave & Garrison St (Stop No. 10646)
-104.973401,39.671166,12,S Downing St & Harvard Ave,N,"B, T, 34",10,D,Denver,80210,Denver,East,SE,S Downing St,E Harvard Av,S Downing St & Harvard Ave (Stop No. 13408)
-104.973536,39.675102,12,S Downing St & Iliff Ave,S,B,50,D,Denver,80210,Denver,East,NW,S Downing St,E Iliff Av,S Downing St & Iliff Ave (Stop No. 13410)
-105.07912,39.663066,"30L, 30",S Webster St & W Dartmouth Ave,N,,105,D,Denver,80227,Denver,West,NE,S Webster St,W Dartmouth Av,S Webster St & W Dartmouth Ave (Stop No. 17234)
-105.006041,39.827859,19,Pecos St & W 72nd Ave,N,B,75,C,Twin Lakes,80221,Adams,North,NE,Pecos St,W 72nd Av,Pecos St & W 72nd Ave (Stop No. 15845)
-105.25559,39.989015,"DASH, FF, GS, AB, SKIP",S Broadway & Dartmouth Ave,SE,"PW, PR, 14",75,O,Boulder,80305,Boulder,North,SW,Broadway,Dartmouth Ave,S Broadway & Dartmouth Ave (Stop No. 12509)
-105.281974,40.036767,"Y, SKIP",Broadway & Iris Ave,N,P,90,O,Boulder,80304,Boulder,North,NE,Broadway,Iris Ave,Broadway & Iris Ave (Stop No. 12543)
-105.040721,39.863582,92,W 92nd Ave & Raleigh St,W,,150,J,Westminster,80031,Adams,North,NW,W 92nd Av,Raleigh St,W 92nd Ave & Raleigh St (Stop No. 18331)
-104.856218,39.674708,21,Iliff Ave & S Lima St,E,B,90,E,Aurora,80014,Arapahoe,East,SE,E Iliff Av,S Lima St,Iliff Ave & S Lima St (Stop No. 14535)
-104.81807,39.982489,"120L, 520, 145X",S 4th Ave & Skeel St {1201},N,,75,K,Brighton,80601,Adams,North,NE,S 4th Av,Skeel St,S 4th Ave & Skeel St {1201} (Stop No. 22733)
-104.818189,39.978775,"120L, 520, 145X",S 4th Ave & Laurel St {1201},S,38,50,K,Brighton,80601,Adams,North,SW,S 4th Av,Laurel St,S 4th Ave & Laurel St {1201} (Stop No. 22737)
-104.988459,39.588663,"67, 0",S Broadway & W Davies Ave,S,,20,H,Littleton,80120,Arapahoe,West,NW,S Broadway,S Lincoln Wy,S Broadway & W Davies Ave (Stop No. 18837)
-105.076722,39.712713,1,S Teller St & W Cedar Ave,N,,90,M,Lakewood,80226,Jefferson,West,SE,S Teller St,W Cedar Av,S Teller St & W Cedar Ave (Stop No. 16739)
-105.046051,39.718239,1,W 1st Ave & Vrain St,W,,75,C,Denver,80219,Denver,West,NW,W 1st Av,Vrain St,W 1st Ave & Vrain St (Stop No. 10485)
-105.025048,39.733214,"36L, 30L, 31, 30",Federal Blvd & W 10th Ave,N,"P, 18",80,C,Denver,80204,Denver,West,NE,Federal Blvd,W 10th Av,Federal Blvd & W 10th Ave (Stop No. 13698)
-105.206124,39.73135074,GDFX,Jefferson County Pkwy & W 10th Ave {1109},NW,,225,L,Golden,80401,Jefferson,West,NW,Jefferson County Pkwy,W 10th Av,Jefferson County Pkwy & W 10th Ave {1109} (Stop No. 23752)
-105.363129,39.691522,EV,Bergen Park PnR {1301},S,"PR, 35",75,N,Evergreen,80439,Jefferson,West,SW,County Rd 65,Evergreen Pkwy,Bergen Park PnR {1301} (Stop No. 18898)
-104.786449,39.76965,169,40th Ave & Airport Blvd-Gateway Park Stn Gate G,E,,75,B,Aurora,80011,Adams,East, ,N Salida St,E 40th Ave,40th Ave & Airport Blvd-Gateway Park Stn Gate G (Stop No. 26160)
-104.9967885,39.88773102,8,Huron St & Naiad Dr {1110},S,13,125,J,Northglenn,80234,Adams,North,NW,Huron St,Naiad Dr,Huron St & Naiad Dr {1110} (Stop No. 14439)
-105.095974,39.885811,76,Wadsworth Pkwy & W 104th Ave,N,B,105,J,Westminster,80021,Jefferson,North,NE,Wadsworth Pkwy,W 104th Av,Wadsworth Pkwy & W 104th Ave (Stop No. 14446)
-105.275437,40.01877078,HOP,Pearl St & 15th St {Boarding},E,,150,O,Boulder,80302,Boulder,North,SE,Pearl St,15th St,Pearl St & 15th St {Boarding} (Stop No. 25173)
-105.02564,39.678696,21,W Evans Ave & S Federal Blvd,W,B,90,D,Denver,80219,Denver,West,NW,W Evans Av,S Federal Blvd,W Evans Ave & S Federal Blvd (Stop No. 13582)
-104.85042,39.72498574,121,Del Mar Cir W & 6th Ave,S,B,250,E,Aurora,80010,Arapahoe,East,SW,Del Mar Cir W,E 6th Ave,Del Mar Cir W & 6th Ave (Stop No. 13355)
-105.025253,39.72415192,"31, 30",Federal Blvd & W 5th Ave,S,B,100,C,Denver,80219,Denver,West,SW,Federal Blvd,W 5th Av,Federal Blvd & W 5th Ave (Stop No. 13741)
-105.040065,39.754823,28,W 26th Ave & Quitman St,E,P,90,C,Denver,80212,Denver,West,SE,W 26th Av,Quitman St,W 26th Ave & Quitman St (Stop No. 10675)
-105.027934,39.619609,29,S Federal Blvd & S Federal Cir,S,,75,H,Littleton,80123,Arapahoe,West,SW,S Federal Blvd,Federal Cir N,S Federal Blvd & S Federal Cir (Stop No. 13798)
-105.053062,39.84785,80,8300 Block Sheridan Blvd,N,B,50,J,Westminster,80031,Adams,North,SE,Sheridan Blvd,W 83rd Av,8300 Block Sheridan Blvd (Stop No. 19129)
-105.090537,39.934933,LD,US 287 & Miramonte Blvd {1104},N,,80,I,Broomfield,80020,Broomfield,North,NE,Hwy 287,Miramonte Blvd,US 287 & Miramonte Blvd {1104} (Stop No. 20536)
-104.9875724,39.8106575,8,6300 Block Broadway,S,,750,K,North Washington,80221,Adams,North, ,Broadway,W 64th Ave,6300 Block Broadway (Stop No. 23027)
-105.2810195,40.02120691,"Y, SKIP, 208",Broadway & Mapleton Ave,NW,,60,O,Boulder,80304,Boulder,North,NE,Broadway,Mapleton Ave,Broadway & Mapleton Ave (Stop No. 12559)
-104.973418,39.749215,12,Downing St & 22nd Ave,S,"B, T",85,B,Denver,80205,Denver,East,SW,Downing St,E 22nd Ave,Downing St & 22nd Ave (Stop No. 13373)
-104.933538,39.70673,46,S Cherry St & Virginia Ave,S,,200,A,Glendale,80246,Arapahoe,East,SW,S Cherry St,E Virginia Av,S Cherry St & Virginia Ave (Stop No. 23163)
-105.25029,39.964498,SKIP,Greenbriar Blvd & Smuggler Way,W,,120,O,Boulder,80305,Boulder,North,NW,Greenbriar Blvd,Smuggler Wy,Greenbriar Blvd & Smuggler Way (Stop No. 19723)
-104.993741,39.912498,128,Wagon Road PnR Gate G {1203},W,,75,J,Westminster,80234,Adams,North, ,W 120th Ave,Huron St,Wagon Road PnR Gate G {1203} (Stop No. 26107)
-104.817844,39.778407,42,46th Ave & Eugene Way,E,B,90,B,Denver,80239,Denver,East,SW,E 46th Av,Eugene Wy,46th Ave & Eugene Way (Stop No. 20644)
-105.0844397,39.86364923,76,Wadsworth Pkwy & W 92nd Ave,SE,B,200,J,Westminster,80021,Jefferson,North,NE,Wadsworth Pkwy,W 92nd Av,Wadsworth Pkwy & W 92nd Ave (Stop No. 14451)
-105.064008,39.615099,59,W Grant Ranch Blvd & W Sumac Ave,S,,75,D,Denver,80123,Denver,West,SW,W Grant Ranch Blvd,Sumac Av,W Grant Ranch Blvd & W Sumac Ave (Stop No. 25008)
-104.893334,39.71137,"3L, 3",Alameda Ave & Fairmount Dr,W,B,75,E,Denver,80230,Denver,East,NW,E Alameda Av,Fairmount Dr,Alameda Ave & Fairmount Dr (Stop No. 11990)
-104.987721,39.710672,"0L, 0",S Broadway & W Alameda Ave,S,"35, P, B",135,A,Denver,80223,Denver,West,SW,S Broadway,W Alameda Av,S Broadway & W Alameda Ave (Stop No. 12464)
-105.281975,40.026098,"Y, SKIP, 208",Broadway & Alpine Ave,N,RS,175,O,Boulder,80304,Boulder,North,NE,Broadway,Alpine Ave,Broadway & Alpine Ave (Stop No. 12465)
-104.972928,39.733914,12,Downing St & 11th Ave,N,"B, T",65,A,Denver,80218,Denver,East,NE,Downing St,E 11th Ave,Downing St & 11th Ave (Stop No. 13367)
-105.131461,39.99226922,228,2200 Block W Hecla Dr,S,,350,O,Louisville,80027,Boulder,North,,W Hecla Dr,,2200 Block W Hecla Dr (Stop No. 35226)
-104.9734215,39.76729233,12,Downing St & 36th St,S,"TT, B, 31, SDB",75,B,Denver,80205,Denver,East,SW,Downing St,Larimer St,Downing St & 36th St (Stop No. 13417)
-105.047434,39.689564,14,W Florida Ave & S Wolff St,W,,75,D,Denver,80219,Denver,West,NW,W Florida Av,S Winona Wy,W Florida Ave & S Wolff St (Stop No. 13955)
-105.052504,39.733072,9,W 10th Ave & Sheridan Blvd,E,"38, TT, SDB",140,C,Denver,80204,Denver,West,SE,W 10th Av,Sheridan Blvd,W 10th Ave & Sheridan Blvd (Stop No. 10076)
-104.907837,39.699969,83,Leetsdale Dr & S Oneida St,SE,,75,A,Denver,80224,Denver,East,SE,Leetsdale Dr,S Oneida St,Leetsdale Dr & S Oneida St (Stop No. 19504)
-104.97082,39.856145,"92, 80",88th Ave & Downing St {1203},E,,20,K,Welby,80229,Adams,North,SE,E 88th Av,Downing St,88th Ave & Downing St {1203} (Stop No. 11809)
-104.913586,39.6532,"40, 35",Hampden Ave & S Monaco Pkwy,W,"PW, 31",200,A,Denver,80222,Denver,East,NW,E Hampden Av,S Monaco St,Hampden Ave & S Monaco Pkwy (Stop No. 14164)
-105.050541,39.689581,14,W Florida Ave & S Xavier St,W,,150,D,Denver,80219,Denver,West,NW,W Florida Av,S Xavier St,W Florida Ave & S Xavier St (Stop No. 13957)
-104.9375845,39.92826302,93L,128th Ave & Bellaire St,E,,75,K,Thornton,80241,Adams,North,,128th Ave,Bellaire St,128th Ave & Bellaire St (Stop No. 35282)
-104.9763951,39.92860778,128,128th Ave & Washington St,W,,75,K,Thornton,80241,Adams,North,,128th Ave,Washington St,128th Ave & Washington St (Stop No. 35289)
-104.991718,39.75589851,8,22nd St & Blake St,SE,,145,A,Denver,80205,Denver,West,SW,22nd St,Blake St,22nd St & Blake St (Stop No. 23220)
-104.763575,39.65345696,133,S Ceylon St & Hampden Ave,N,,75,F,Aurora,80013,Arapahoe,East,NE,Ceylon St,E Hampden Ave,S Ceylon St & Hampden Ave (Stop No. 26124)
-104.7641985,39.65313967,133,Hampden Ave & S Ceylon St,SW,,75,F,Aurora,80013,Arapahoe,East,NW,E Hampden Av,S Ceylon St,Hampden Ave & S Ceylon St (Stop No. 26125)
-104.706525,39.60468671,135,Southlands,W,,75,F,Aurora,80016,Arapahoe,East,NE,E Commons Av,S Central St,Southlands (Stop No. 26127)
-104.927342,39.668728,46,Yale Station Gate A,W,,75,A,Denver,80222,Denver,East,,Yale Stn,Gate A,Yale Station Gate A (Stop No. 26132)
-104.9906293,39.74383553,MALL,16th Street Mall & Glenarm Pl,SE,,75,A,Denver,80202,Denver,West,W,16th St,Glenarm Pl,16th Street Mall & Glenarm Pl (Stop No. 22359)
-104.82142,39.638423,139,Quincy Ave & Smoky Hill Rd,E,B,175,G,Aurora,80015,Arapahoe,East,SE,E Quincy Av,Smoky Hill Rd,Quincy Ave & Smoky Hill Rd (Stop No. 16219)
-104.898951,39.638542,105,Quincy Ave & S Syracuse St,E,B,75,E,Denver,80237,Denver,East,SE,E Quincy Av,S Syracuse St,Quincy Ave & S Syracuse St (Stop No. 16220)
-105.025203,39.90527768,114,Federal Blvd & Stratford Lakes Dr,S,,75,J,Westminster,80031,Adams,North,,Federal Blvd,Stratford Lakes Dr,Federal Blvd & Stratford Lakes Dr (Stop No. 35315)
-105.029693,39.82677218,72,Irving St & W 72nd Ave,S,,125,J,Westminster,80030,Adams,North,SW,Irving St,W 72nd Av,Irving St & W 72nd Ave (Stop No. 14615)
-105.253575,40.0169734,BOND,30th St & Canyon Blvd,N,,90,O,Boulder,80301,Boulder,North,NE,30th St,Canyon Blvd,30th St & Canyon Blvd (Stop No. 33374)
-104.814551,39.696474,130,Mississippi Ave & S Elkhart St,E,B,240,F,Aurora,80012,Arapahoe,East,SE,E Mississippi Av,S Elkhart St,Mississippi Ave & S Elkhart St (Stop No. 15348)
-104.824041,39.793086,121,Maxwell Pl & Crown Blvd,NW,B,85,B,Denver,80239,Denver,East,NW,Maxwell Pl,Crown Blvd,Maxwell Pl & Crown Blvd (Stop No. 15275)
-105.02545,39.812458,31,Federal Blvd & W 64th Ave,S,B,75,C,Berkley,80221,Adams,North,SW,Federal Blvd,W 64th Av,Federal Blvd & W 64th Ave (Stop No. 13746)
-104.9032744,39.79108774,88,Quebec St & 53rd Pl,N,,850,B,Denver,80216,Denver,East,NE,Quebec St,E 53rd Pl,Quebec St & 53rd Pl (Stop No. 25775)
-104.782904,39.622781,135,Smoky Hill Rd & S Telluride St,NW,B,105,F,Aurora,80015,Arapahoe,East,NW,Smoky Hill Rd,S Telluride St,Smoky Hill Rd & S Telluride St (Stop No. 18300)
-105.1280434,39.92826487,228,Interlocken Loop & Interlocken Blvd {1105},S,,150,L,Broomfield,80021,Broomfield,North,SW,Interlocken Loop,Interlocken Blvd,Interlocken Loop & Interlocken Blvd {1105} (Stop No. 24590)
-104.885321,39.633151,73,S Yosemite St & Tufts Ave {1411},S,"P, B",95,E,Denver,80237,Denver,East,SW,S Yosemite St,E Tufts Av,S Yosemite St & Tufts Ave {1411} (Stop No. 17454)
-104.818368,39.943013,"120L, 520, 145X",Sable Blvd & 136th Ave,S,,75,K,Brighton,80601,Adams,North,SW,Sable Blvd,E 136th Ave,Sable Blvd & 136th Ave (Stop No. 24527)
-104.98721,39.829781,8,Broadway & Bowie Ct,N,B,75,J,Sherrelwood,80221,Adams,North,SE,Broadway,Bowie Ct,Broadway & Bowie Ct (Stop No. 12485)
-104.7523571,39.98618213,520,50th Ave & Bridge St {1201},S,,240,K,Brighton,80601,Adams,North,SW,50th Ave,Bridge St,50th Ave & Bridge St {1201} (Stop No. 33410)
-104.786407,39.769807,AT,40th Ave & Airport Blvd-Gateway Park Stn Gate K,E,,75,B,Aurora,80011,Adams,East, ,N Salida St,E 40th Ave,40th Ave & Airport Blvd-Gateway Park Stn Gate K (Stop No. 26164)
-104.903822,39.761484,28,MLK Blvd & Poplar St,SE,B,50,B,Denver,80207,Denver,East,SW,Mlk Blvd S,Quebec St,MLK Blvd & Poplar St (Stop No. 21273)
-105.1318986,39.75457057,28,W 26th Ave & Taft Ct,E,,90,M,Lakewood,80215,Jefferson,West,SW,W 26th Av,Taft St,W 26th Ave & Taft Ct (Stop No. 10686)
-104.7456103,39.60929728,"135, 139",Smoky Hill Rd & Picadilly PnR,E,,5,F,Aurora,80015,Arapahoe,East,,,,Smoky Hill Rd & Picadilly PnR (Stop No. 33507)
-105.081592,39.751407,76,Wadsworth Blvd & Pikeview Ct,S,B,50,M,Lakewood,80214,Jefferson,West,SW,Wadsworth Blvd,Pikeview Ct,Wadsworth Blvd & Pikeview Ct (Stop No. 17094)
-104.981561,39.549529,401,Ridgeglen Way & Stargrass Cir,E,,500,H,Highlands Ranch,80126,Douglas,West,SE,E Ridgeglenn Wy,S Stargrass Cir,Ridgeglen Way & Stargrass Cir (Stop No. 23861)
-105.067726,39.616997,59,W Grant Ranch Blvd & S Lamar Pl,E,,250,D,Denver,80123,Denver,West, ,W Grant Ranch Blvd,Lamar Pl,W Grant Ranch Blvd & S Lamar Pl (Stop No. 25007)
-105.116312,39.690498,99L,S Kipling Pkwy & W Florida Ave,NE,"B, 13",125,M,Lakewood,80232,Jefferson,West,NE,S Kipling Pkwy,W Florida Av,S Kipling Pkwy & W Florida Ave (Stop No. 19261)
-104.828823,39.793734,121,Maxwell Pl & Yost Ct,SE,"B, T, 3, PW, 8",75,B,Denver,80239,Denver,East,SE,Maxwell Pl,Yost Ct,Maxwell Pl & Yost Ct (Stop No. 15286)
-105.006088,39.820515,19,Pecos St & W 68th Ave,N,,70,C,Twin Lakes,80221,Adams,North,NE,Pecos St,W 68th Av,Pecos St & W 68th Ave (Stop No. 15840)
-105.0813348,39.71884999,"76, 87L",Wadsworth Blvd & W 1st Ave,N,"B, 13",100,M,Lakewood,80226,Jefferson,West,NE,Wadsworth Blvd,W 1st Av,Wadsworth Blvd & W 1st Ave (Stop No. 16946)
-105.081729,39.71787975,"76, 87L",Wadsworth Blvd & W 1st Ave,S,"B, 13",160,M,Lakewood,80226,Jefferson,West,SW,Wadsworth Blvd,W 1st Av,Wadsworth Blvd & W 1st Ave (Stop No. 16947)
-104.9408662,39.74045583,41L,Colorado Blvd & Colfax Ave,S,,75,B,Denver,80206,Denver,East,NW,Colorado Blvd,E Colfax Ave,Colorado Blvd & Colfax Ave (Stop No. 24348)
-105.053107,39.846088,"51, 80",Sheridan Blvd & W 82nd Pl,N,B,58,J,Westminster,80031,Adams,North,NE,Sheridan Blvd,W 82nd Pl,Sheridan Blvd & W 82nd Pl (Stop No. 16515)
-105.149749,40.137348,J,Airport Rd & Pike Rd {1103},N,,75,I,Longmont,80503,Boulder,North,,Airport Rd,Pike Rd,Airport Rd & Pike Rd {1103} (Stop No. 25955)
-104.916746,39.773733,34,Smith Rd & Kearney St,W,,200,B,Denver,80216,Denver,East,NE,Smith Rd,Kearney St,Smith Rd & Kearney St (Stop No. 16608)
